job_title,seniority_level,status,company,location,post_date,headquarter,industry,ownership,company_size,revenue,salary,skills,min_salary,max_salary,skills_list,avg_salary,salary_clean,revenue_numeric,company_size_numeric
data scientist,midlevel,remote,company_421,"Podgorica, Montenegro",14 days ago,"Cheyenne, WY, US",Technology,,,,25212,"['sql', 'machine learning', 'python']",25212,25212.0,"['sql', 'machine learning', 'python']",25212.0,25212,,
data scientist,senior,hybrid,company_983,"Hickam Village, HI",14 days ago,"McLean, VA, US",Technology,Public,27020.0,,90425 - 205504,"['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'scikit-learn', 'python', 'docker', 'java', 'machine learning', 'gcp', 'kubernetes', 'hadoop', 'azure', 'matplotlib', 'tensorflow']",90425,205504.0,"['pandas', 'numpy', 'pytorch', 'spark', 'aws', 'scikit-learn', 'python', 'docker', 'java', 'machine learning', 'gcp', 'kubernetes', 'hadoop', 'azure', 'matplotlib', 'tensorflow']",147964.5,90425 - 205504,,27020.0
data scientist,lead,,company_366,"Hyderabad, Telangana, India",6 days ago,"Columbia, MD, US",Technology,Private,180.0,,19776,"['pandas', 'numpy', 'aws', 'r', 'python', 'machine learning', 'gcp', 'azure']",19776,19776.0,"['pandas', 'numpy', 'aws', 'r', 'python', 'machine learning', 'gcp', 'azure']",19776.0,19776,,180.0
data scientist,senior,on-site,company_992,"San Francisco, CA",7 days ago,"Sydney, NSW, AU",Technology,Public,6040.0,27920000000.0,184128 - 240389,"['tableau', 'sql', 'r', 'python']",184128,240389.0,"['tableau', 'sql', 'r', 'python']",212258.5,184128 - 240389,27920000000.0,6040.0
data scientist,senior,on-site,company_917,"Mountain View, CA",14 days ago,"Mountain View, CA, US",Technology,Public,258800.0,1290000000000.0,167139 - 247512,"['sql', 'r', 'python']",167139,247512.0,"['sql', 'r', 'python']",207325.5,167139 - 247512,1290000000000.0,258800.0
data scientist,senior,hybrid,company_008,"Chennai, Tamil Nadu, India",21 days ago,"San Jose, CA, US",Technology,Public,34640.0,81660000000.0,33313 - 42993,"['r', 'python', 'sql', 'gcp', 'machine learning']",33313,42993.0,"['r', 'python', 'sql', 'gcp', 'machine learning']",38153.0,33313 - 42993,81660000000.0,34640.0
data scientist,senior,,company_375,"Singapore, Singapore",2 months ago,"Singapore, SG",Technology,Public,36090.0,,104650 - 128175,"['pytorch', 'python', 'scala', 'machine learning', 'deep learning', 'tensorflow']",104650,128175.0,"['pytorch', 'python', 'scala', 'machine learning', 'deep learning', 'tensorflow']",116412.5,104650 - 128175,,36090.0
data scientist,senior,on-site,company_366,"Hyderabad, Telangana, India",4 days ago,"Columbia, MD, US",Technology,Private,180.0,,19777,"['pandas', 'numpy', 'aws', 'r', 'python', 'machine learning', 'gcp', 'azure']",19777,19777.0,"['pandas', 'numpy', 'aws', 'r', 'python', 'machine learning', 'gcp', 'azure']",19777.0,19777,,180.0
data scientist,junior,,company_269,"Charlotte, NC",23 days ago,"Charlotte, NC, US",Finance,Public,274250.0,276770000000.0,132436 - 146136,"['machine learning', 'matplotlib', 'python']",132436,146136.0,"['machine learning', 'matplotlib', 'python']",139286.0,132436 - 146136,276770000000.0,274250.0
data scientist,senior,,company_250,"New York, NY",3 months ago,"Paris, FR",Healthcare,Private,76030.0,,66122 - 99997,"['pandas', 'numpy', 'aws', 'scikit-learn', 'python', 'machine learning', 'azure']",66122,99997.0,"['pandas', 'numpy', 'aws', 'scikit-learn', 'python', 'machine learning', 'azure']",83059.5,66122 - 99997,,76030.0
data scientist,senior,on-site,company_288,"Reston, VA",a month ago,"Reston, VA, US",Technology,Public,26030.0,62740000000.0,114169,"['pytorch', 'aws', 'r', 'python', 'scikit-learn', 'sql', 'machine learning', 'tensorflow', 'tableau']",114169,114169.0,"['pytorch', 'aws', 'r', 'python', 'scikit-learn', 'sql', 'machine learning', 'tensorflow', 'tableau']",114169.0,114169,62740000000.0,26030.0
data scientist,senior,hybrid,company_081,"New York, NY",7 days ago,"San Francisco, CA, US",Technology,Public,5030.0,4720000000.0,135177 - 168970,[],135177,168970.0,[],152073.5,135177 - 168970,4720000000.0,5030.0
data scientist,midlevel,hybrid,company_008,"Tondiarpet, Tamil Nadu, India",7 days ago,"San Jose, CA, US",Technology,Public,34640.0,81810000000.0,24064 - 45170,"['pytorch', 'scikit-learn', 'python', 'machine learning', 'tensorflow']",24064,45170.0,"['pytorch', 'scikit-learn', 'python', 'machine learning', 'tensorflow']",34617.0,24064 - 45170,81810000000.0,34640.0
machine learning engineer,senior,on-site,company_156,"Mountain View, California HQ",7 days ago,"Mountain View, CA, US",Technology,Private,900.0,8100000000.0,167893 - 252056,[],167893,252056.0,[],209974.5,167893 - 252056,8100000000.0,900.0
data scientist,senior,on-site,company_980,"Bengaluru, Karnataka, India",2 months ago,"Minneapolis, MN, US",Retail,Public,409050.0,66890000000.0,31213 - 58200,"['spark', 'machine learning', 'python']",31213,58200.0,"['spark', 'machine learning', 'python']",44706.5,31213 - 58200,66890000000.0,409050.0
machine learning engineer,junior,on-site,company_881,"San Jose, CA",14 days ago,CN,Technology,Private,110010.0,128020000000.00002,132436 - 216919,"['pytorch', 'python', 'machine learning', 'deep learning', 'tensorflow']",132436,216919.0,"['pytorch', 'python', 'machine learning', 'deep learning', 'tensorflow']",174677.5,132436 - 216919,128020000000.00002,110010.0
data scientist,senior,hybrid,company_083,"London, England, United Kingdom",3 months ago,"Paris, IDF, FR",Technology,Private,263560.0,25310000000.0,73983,"['pytorch', 'aws', 'scikit-learn', 'docker', 'deep learning', 'machine learning', 'kubernetes', 'keras', 'azure', 'tensorflow']",73983,73983.0,"['pytorch', 'aws', 'scikit-learn', 'docker', 'deep learning', 'machine learning', 'kubernetes', 'keras', 'azure', 'tensorflow']",73983.0,73983,25310000000.0,263560.0
data scientist,senior,,company_134,"North Reading, MA",a month ago,"Seattle, WA, US",Retail,Public,865456.0,832910000000.0,155274 - 182674,"['amazon', 'r', 'python', 'sql', 'machine learning']",155274,182674.0,"['amazon', 'r', 'python', 'sql', 'machine learning']",168974.0,155274 - 182674,832910000000.0,865456.0
data scientist,senior,hybrid,company_183,"Berlin, Berlin, Germany",7 days ago,"Tallinn, EE",Technology,Private,3800.0,,98643,"['sql', 'r', 'python']",98643,98643.0,"['sql', 'r', 'python']",98643.0,98643,,3800.0
data scientist,senior,on-site,company_291,"Atlanta, GA",16 days ago,"Bengaluru, KA, IN",Technology,Public,261010.0,71230000000.0,85861 - 150250,"['pytorch', 'spark', 'aws', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'gcp', 'deep learning', 'azure', 'tensorflow', 'tableau']",85861,150250.0,"['pytorch', 'spark', 'aws', 'r', 'python', 'scala', 'java', 'sql', 'machine learning', 'gcp', 'deep learning', 'azure', 'tensorflow', 'tableau']",118055.5,85861 - 150250,71230000000.0,261010.0
data scientist,senior,on-site,company_308,"Mountain View, CA",14 days ago,"Redmond, WA, US",Technology,Public,182308.0,1730000000000.0,144680 - 235647,"['sql', 'python']",144680,235647.0,"['sql', 'python']",190163.5,144680 - 235647,1730000000000.0,182308.0
data scientist,senior,,company_270,"Boston, MA",2 months ago,"Woonsocket, RI, US",Healthcare,Public,300050.0,121170000000.0,131703 - 263405,"['aws', 'python', 'sql', 'machine learning', 'gcp', 'azure']",131703,263405.0,"['aws', 'python', 'sql', 'machine learning', 'gcp', 'azure']",197554.0,131703 - 263405,121170000000.0,300050.0
data scientist,senior,remote,company_038,"Stockholm, Stockholm County, Sweden",7 days ago,"Kista, SE",Technology,Public,132000.0,17410000000.0,52506,"['spark', 'scikit-learn', 'python', 'scala', 'java', 'machine learning', 'keras', 'deep learning', 'tensorflow']",52506,52506.0,"['spark', 'scikit-learn', 'python', 'scala', 'java', 'machine learning', 'keras', 'deep learning', 'tensorflow']",52506.0,52506,17410000000.0,132000.0
data scientist,senior,,company_993,"Chennai, Tamil Nadu, India",11 days ago,"Chennai, TN, IN",Technology,Private,590.0,,23239,"['aws', 'scikit-learn', 'python', 'machine learning', 'gcp', 'keras', 'deep learning', 'tensorflow']",23239,23239.0,"['aws', 'scikit-learn', 'python', 'machine learning', 'gcp', 'keras', 'deep learning', 'tensorflow']",23239.0,23239,,590.0
data scientist,,remote,company_169,Fully Remote,2 days ago,"San Francisco, CA, US",Technology,Public,4110.0,7790000000.0,158829 - 178648,[],158829,178648.0,[],168738.5,158829 - 178648,7790000000.0,4110.0
data scientist,senior,hybrid,company_008,"Bengaluru, Karnataka, India",8 days ago,"San Jose, CA, US",Technology,Public,34680.0,82450000000.0,33111 - 47625,[],33111,47625.0,[],40368.0,33111 - 47625,82450000000.0,34680.0
data scientist,midlevel,hybrid,company_983,"Herndon, VA",8 days ago,"McLean, VA, US",Technology,Public,27010.0,,71394 - 161915,"['aws', 'machine learning', 'python']",71394,161915.0,"['aws', 'machine learning', 'python']",116654.5,71394 - 161915,,27010.0
data scientist,midlevel,on-site,company_395,"McLean, VA",a month ago,"McLean, VA, US",Retail,Public,55090.0,36490000000.0,159156 - 181602,"['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'database', 'deep learning']",159156,181602.0,"['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'database', 'deep learning']",170379.0,159156 - 181602,36490000000.0,55090.0
data scientist,senior,on-site,company_003,"Bentonville, AR",18 days ago,"Bentonville, AR, US",Retail,Public,354990000000.0,,82797 - 165590,"['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']",82797,165590.0,"['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']",124193.5,82797 - 165590,,354990000000.0
machine learning engineer,senior,,company_941,"Bengaluru, Karnataka, India",8 days ago,"Dublin, IE",Technology,Public,492205.0,154060000000.0,20441,"['aws', 'gcp', 'azure']",20441,20441.0,"['aws', 'gcp', 'azure']",20441.0,20441,154060000000.0,492205.0
data scientist,senior,hybrid,company_008,"Scottsdale, AZ",3 months ago,"San Jose, CA, US",Technology,Public,34690.0,82100000000.0,113614 - 195810,"['hadoop', 'sql']",113614,195810.0,"['hadoop', 'sql']",154712.0,113614 - 195810,82100000000.0,34690.0
data scientist,midlevel,hybrid,company_983,"Annapolis Junction, MD",6 days ago,"McLean, VA, US",Technology,Public,27030.0,,71396 - 161917,"['linux', 'machine learning', 'r', 'python']",71396,161917.0,"['linux', 'machine learning', 'r', 'python']",116656.5,71396 - 161917,,27030.0
data scientist,senior,on-site,company_003,"Sunnyvale, CA",17 days ago,"Bentonville, AR, US",Retail,Public,354990000000.0,,107637 - 215269,"['numpy', 'pytorch', 'spark', 'r', 'python', 'scikit-learn', 'scala', 'bash', 'java', 'sql', 'machine learning', 'gcp', 'deep learning', 'matplotlib', 'tensorflow']",107637,215269.0,"['numpy', 'pytorch', 'spark', 'r', 'python', 'scikit-learn', 'scala', 'bash', 'java', 'sql', 'machine learning', 'gcp', 'deep learning', 'matplotlib', 'tensorflow']",161453.0,107637 - 215269,,354990000000.0
data scientist,senior,on-site,company_003,"Sunnyvale, CA",17 days ago,"Bentonville, AR, US",Retail,Public,354990000000.0,,131555 - 263105,"['numpy', 'pytorch', 'spark', 'r', 'python', 'scikit-learn', 'scala', 'bash', 'java', 'sql', 'machine learning', 'gcp', 'deep learning', 'matplotlib', 'tensorflow']",131555,263105.0,"['numpy', 'pytorch', 'spark', 'r', 'python', 'scikit-learn', 'scala', 'bash', 'java', 'sql', 'machine learning', 'gcp', 'deep learning', 'matplotlib', 'tensorflow']",197330.0,131555 - 263105,,354990000000.0
data scientist,midlevel,on-site,company_917,"Boulder, CO",5 days ago,"Mountain View, CA, US",Technology,Public,258780.0,1450000000000.0,152711 - 224466,"['sql', 'r', 'python']",152711,224466.0,"['sql', 'r', 'python']",188588.5,152711 - 224466,1450000000000.0,258780.0
data scientist,senior,on-site,company_134,"Santa Barbara, CA",18 days ago,"Seattle, WA, US",Retail,Public,865436.0,839030000000.0,160991,"['amazon', 'r', 'python', 'sql', 'tableau']",160991,160991.0,"['amazon', 'r', 'python', 'sql', 'tableau']",160991.0,160991,839030000000.0,865436.0
data scientist,senior,on-site,company_134,"Bellevue, WA",a month ago,"Seattle, WA, US",Retail,Public,865466.0,838830000000.0,150883 - 178472,"['amazon', 'aws', 'r', 'python', 'sql', 'machine learning', 'tableau']",150883,178472.0,"['amazon', 'aws', 'r', 'python', 'sql', 'machine learning', 'tableau']",164677.5,150883 - 178472,838830000000.0,865466.0
machine learning engineer,midlevel,,company_941,"Bengaluru, Karnataka, India",15 days ago,"Dublin, IE",Technology,Public,492195.0,154410000000.0,10605 - 26380,"['sql', 'python']",10605,26380.0,"['sql', 'python']",18492.5,10605 - 26380,154410000000.0,492195.0
data scientist,senior,on-site,company_003,"Sunnyvale, CA",7 days ago,"Bentonville, AR, US",Retail,Public,354990000000.0,,107641 - 215273,"['pytorch', 'spark', 'r', 'python', 'scala', 'machine learning', 'tensorflow']",107641,215273.0,"['pytorch', 'spark', 'r', 'python', 'scala', 'machine learning', 'tensorflow']",161457.0,107641 - 215273,,354990000000.0
data scientist,senior,hybrid,company_983,"McLean, VA",a day ago,"McLean, VA, US",Technology,Public,27060.0,,91081 - 206992,"['spark', 'python', 'sql', 'hadoop', 'machine learning']",91081,206992.0,"['spark', 'python', 'sql', 'hadoop', 'machine learning']",149036.5,91081 - 206992,,27060.0
data scientist,midlevel,hybrid,company_395,"Richmond, VA",14 days ago,"McLean, VA, US",Retail,Public,55110.0,36640000000.0,145905 - 166511,"['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'database', 'deep learning']",145905,166511.0,"['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'database', 'deep learning']",156208.0,145905 - 166511,36640000000.0,55110.0
data scientist,senior,hybrid,company_008,"San Jose, CA",a month ago,"San Jose, CA, US",Technology,Public,34670.0,82450000000.0,140294 - 241349,[],140294,241349.0,[],190821.5,140294 - 241349,82450000000.0,34670.0
data scientist,senior,on-site,company_917,"New York, NY",15 days ago,"Mountain View, CA, US",Technology,Public,258790.0,1200000000000.0,208832 - 294386,"['sql', 'r', 'python']",208832,294386.0,"['sql', 'r', 'python']",251609.0,208832 - 294386,1200000000000.0,258790.0
data scientist,lead,on-site,company_244,"Plano, TX",a month ago,"New York, NY, US",Finance,Public,290790.0,352750000000.0,137997,"['spark', 'aws', 'r', 'python', 'scikit-learn', 'sql', 'machine learning']",137997,137997.0,"['spark', 'aws', 'r', 'python', 'scikit-learn', 'sql', 'machine learning']",137997.0,137997,352750000000.0,290790.0
data scientist,senior,,company_134,"Bengaluru, Karnataka, India",21 days ago,"Seattle, WA, US",Retail,Public,865416.0,838780000000.0,29758 - 110330,"['amazon', 'r', 'python', 'sql', 'machine learning']",29758,110330.0,"['amazon', 'r', 'python', 'sql', 'machine learning']",70044.0,29758 - 110330,838780000000.0,865416.0
data scientist,midlevel,on-site,company_395,"New York, NY",a month ago,"McLean, VA, US",Retail,Public,55130.0,36340000000.0,159150 - 181596,"['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'database', 'deep learning']",159150,181596.0,"['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'database', 'deep learning']",170373.0,159150 - 181596,36340000000.0,55130.0
data scientist,senior,,company_844,"Atlanta, GA",a month ago,"Mountain View, CA, US",Technology,Public,17050.0,95370000000.0,174789,"['tableau', 'sql', 'r', 'python']",174789,174789.0,"['tableau', 'sql', 'r', 'python']",174789.0,174789,95370000000.0,17050.0
data scientist,senior,,company_083,"Noida, Uttar Pradesh, India",a month ago,"Paris, IDF, FR",Technology,Private,263610.0,25440000000.0,4082 - 10125,"['git', 'r', 'python', 'linux', 'sql', 'tableau']",4082,10125.0,"['git', 'r', 'python', 'linux', 'sql', 'tableau']",7103.5,4082 - 10125,25440000000.0,263610.0
data scientist,senior,on-site,company_941,"Annapolis Junction, MD",25 days ago,"Dublin, IE",Technology,Public,492255.0,154260000000.0,129163 - 244062,"['machine learning', 'python']",129163,244062.0,"['machine learning', 'python']",186612.5,129163 - 244062,154260000000.0,492255.0
data scientist,lead,on-site,company_273,"Bellevue, WA",12 days ago,"Menlo Park, CA, US",Technology,Public,94570.0,232090000000.0,189513 - 258507,"['sql', 'machine learning', 'r', 'python']",189513,258507.0,"['sql', 'machine learning', 'r', 'python']",224010.0,189513 - 258507,232090000000.0,94570.0
data scientist,lead,,company_244,"London, England, United Kingdom",8 days ago,"New York, NY, US",Finance,Public,290800.0,352900000000.0,116803,"['deep learning', 'python']",116803,116803.0,"['deep learning', 'python']",116803.0,116803,352900000000.0,290800.0
data scientist,senior,on-site,company_003,"Bentonville, AR",15 days ago,"Bentonville, AR, US",Retail,Public,354990000000.0,,101194 - 202387,"['pytorch', 'spark', 'r', 'python', 'scala', 'opencv', 'machine learning', 'deep learning', 'tensorflow']",101194,202387.0,"['pytorch', 'spark', 'r', 'python', 'scala', 'opencv', 'machine learning', 'deep learning', 'tensorflow']",151790.5,101194 - 202387,,354990000000.0
data scientist,senior,,company_844,"Mountain View, CA",15 days ago,"Mountain View, CA, US",Technology,Public,17030.0,95170000000.0,170195,"['pandas', 'numpy', 'git', 'scikit-learn', 'python', 'linux', 'sql', 'machine learning', 'tableau']",170195,170195.0,"['pandas', 'numpy', 'git', 'scikit-learn', 'python', 'linux', 'sql', 'machine learning', 'tableau']",170195.0,170195,95170000000.0,17030.0
data scientist,senior,,company_134,"Hyderabad, Telangana, India",a month ago,"Seattle, WA, US",Retail,Public,865476.0,838730000000.0,44815 - 99272,"['amazon', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'tableau']",44815,99272.0,"['amazon', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'tableau']",72043.5,44815 - 99272,838730000000.0,865476.0
data scientist,lead,on-site,company_273,United States,5 days ago,"Menlo Park, CA, US",Technology,Public,94580.0,231890000000.0,232749 - 288865,['machine learning'],232749,288865.0,['machine learning'],260807.0,232749 - 288865,231890000000.0,94580.0
machine learning engineer,senior,,company_941,"Bengaluru, Karnataka, India",8 days ago,"Dublin, IE",Technology,Public,492215.0,154110000000.0,20445,"['aws', 'gcp', 'azure']",20445,20445.0,"['aws', 'gcp', 'azure']",20445.0,20445,154110000000.0,492215.0
data scientist,senior,hybrid,company_003,"Bellevue, WA",15 days ago,"Bentonville, AR, US",Retail,Public,354990000000.0,,143514 - 287023,"['pytorch', 'aws', 'python', 'docker', 'machine learning', 'gcp', 'kubernetes', 'azure', 'tensorflow']",143514,287023.0,"['pytorch', 'aws', 'python', 'docker', 'machine learning', 'gcp', 'kubernetes', 'azure', 'tensorflow']",215268.5,143514 - 287023,,354990000000.0
machine learning engineer,junior,on-site,company_881,"San Jose, CA",14 days ago,CN,Technology,Private,110050.0,129190000000.0,126724 - 218487,"['pytorch', 'python', 'neural network', 'machine learning', 'deep learning', 'tensorflow']",126724,218487.0,"['pytorch', 'python', 'neural network', 'machine learning', 'deep learning', 'tensorflow']",172605.5,126724 - 218487,129190000000.0,110050.0
data scientist,senior,on-site,company_134,"Arlington, VA",25 days ago,"Seattle, WA, US",Retail,Public,865466.0,839030000000.0,160994 - 178472,"['amazon', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'tableau']",160994,178472.0,"['amazon', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'tableau']",169733.0,160994 - 178472,839030000000.0,865466.0
data scientist,midlevel,on-site,company_395,"New York, NY",a month ago,"McLean, VA, US",Retail,Public,55090.0,36490000000.0,159157 - 181603,"['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'database', 'deep learning']",159157,181603.0,"['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'database', 'deep learning']",170380.0,159157 - 181603,36490000000.0,55090.0
data scientist,midlevel,on-site,company_273,"Burlingame, CA",19 days ago,"Menlo Park, CA, US",Technology,Public,94570.0,231940000000.0,159153 - 222628,"['sql', 'machine learning', 'r', 'python']",159153,222628.0,"['sql', 'machine learning', 'r', 'python']",190890.5,159153 - 222628,231940000000.0,94570.0
data scientist,senior,on-site,company_134,"Seattle, WA",a month ago,"Seattle, WA, US",Retail,Public,865476.0,838830000000.0,119600 - 220792,"['amazon', 'aws', 'r', 'python', 'sql', 'machine learning']",119600,220792.0,"['amazon', 'aws', 'r', 'python', 'sql', 'machine learning']",170196.0,119600 - 220792,838830000000.0,865476.0
data scientist,senior,on-site,company_134,"Nashville, TN",11 days ago,"Seattle, WA, US",Retail,Public,865446.0,839080000000.0,118676 - 220788,"['amazon', 'spark', 'r', 'python', 'sql', 'hadoop']",118676,220788.0,"['amazon', 'spark', 'r', 'python', 'sql', 'hadoop']",169732.0,118676 - 220788,839080000000.0,865446.0
machine learning engineer,midlevel,,company_941,"Bengaluru, Karnataka, India",15 days ago,"Dublin, IE",Technology,Public,492255.0,154410000000.0,10605 - 26380,"['sql', 'python']",10605,26380.0,"['sql', 'python']",18492.5,10605 - 26380,154410000000.0,492255.0
data scientist,senior,hybrid,company_008,"Bengaluru, Karnataka, India",8 days ago,"San Jose, CA, US",Technology,Public,34670.0,82200000000.0,33117 - 47631,[],33117,47631.0,[],40374.0,33117 - 47631,82200000000.0,34670.0
machine learning engineer,midlevel,,company_941,"Bengaluru, Karnataka, India",15 days ago,"Dublin, IE",Technology,Public,492215.0,154160000000.0,10602 - 26377,"['pytorch', 'aws', 'python', 'docker', 'machine learning', 'azure', 'tensorflow']",10602,26377.0,"['pytorch', 'aws', 'python', 'docker', 'machine learning', 'azure', 'tensorflow']",18489.5,10602 - 26377,154160000000.0,492215.0
data scientist,midlevel,on-site,company_134,"Seattle, WA",24 days ago,"Seattle, WA, US",Retail,Public,865436.0,838980000000.0,110400 - 220791,"['amazon', 'r', 'python', 'sql', 'machine learning']",110400,220791.0,"['amazon', 'r', 'python', 'sql', 'machine learning']",165595.5,110400 - 220791,838980000000.0,865436.0
data scientist,senior,hybrid,company_008,"Scottsdale, AZ",2 months ago,"San Jose, CA, US",Technology,Public,34660.0,82250000000.0,104879 - 211591,"['sql', 'powerbi', 'tableau', 'python']",104879,211591.0,"['sql', 'powerbi', 'tableau', 'python']",158235.0,104879 - 211591,82250000000.0,34660.0
data scientist,senior,on-site,company_917,"Mountain View, CA",5 days ago,"Mountain View, CA, US",Technology,Public,258770.0,1400000000000.0,129716 - 185832,"['sql', 'r', 'python']",129716,185832.0,"['sql', 'r', 'python']",157774.0,129716 - 185832,1400000000000.0,258770.0
machine learning engineer,midlevel,on-site,company_244,"Palo Alto, CA",a month ago,"New York, NY, US",Finance,Public,290770.0,352550000000.0,131552,"['pandas', 'numpy', 'pytorch', 'scikit-learn', 'machine learning', 'deep learning', 'tensorflow']",131552,131552.0,"['pandas', 'numpy', 'pytorch', 'scikit-learn', 'machine learning', 'deep learning', 'tensorflow']",131552.0,131552,352550000000.0,290770.0
data scientist,lead,,company_244,"Hyderabad, Telangana, India",a month ago,"New York, NY, US",Finance,Public,290770.0,352850000000.0,54950,"['pytorch', 'machine learning', 'tensorflow', 'python']",54950,54950.0,"['pytorch', 'machine learning', 'tensorflow', 'python']",54950.0,54950,352850000000.0,290770.0
data scientist,senior,,company_171,"Bengaluru, Karnataka, India",22 days ago,"Armonk, NY, US",Technology,Public,524628.0,120240000000.0,33283 - 53075,"['docker', 'kubernetes', 'java']",33283,53075.0,"['docker', 'kubernetes', 'java']",43179.0,33283 - 53075,120240000000.0,524628.0
machine learning engineer,senior,,company_941,"Bengaluru, Karnataka, India",8 days ago,"Dublin, IE",Technology,Public,492225.0,154110000000.0,20445,"['aws', 'gcp', 'azure']",20445,20445.0,"['aws', 'gcp', 'azure']",20445.0,20445,154110000000.0,492225.0
data scientist,lead,on-site,company_244,"New York, NY",21 days ago,"New York, NY, US",Finance,Public,290760.0,352900000000.0,165589,"['machine learning', 'r', 'python']",165589,165589.0,"['machine learning', 'r', 'python']",165589.0,165589,352900000000.0,290760.0
data scientist,senior,hybrid,company_003,"Sunnyvale, CA",15 days ago,"Bentonville, AR, US",Retail,Public,354990000000.0,,183991,"['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']",183991,183991.0,"['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']",183991.0,183991,,354990000000.0
data scientist,midlevel,on-site,company_134,"North Reading, MA",a month ago,"Seattle, WA, US",Retail,Public,865416.0,839030000000.0,122355 - 220787,"['amazon', 'python', 'sql', 'hadoop', 'machine learning']",122355,220787.0,"['amazon', 'python', 'sql', 'hadoop', 'machine learning']",171571.0,122355 - 220787,839030000000.0,865416.0
machine learning engineer,midlevel,,company_941,"Bengaluru, Karnataka, India",19 days ago,"Dublin, IE",Technology,Public,492235.0,154360000000.0,10604 - 26379,['machine learning'],10604,26379.0,['machine learning'],18491.5,10604 - 26379,154360000000.0,492235.0
data scientist,senior,on-site,company_917,"Dublin, County Dublin, Ireland",8 days ago,"Mountain View, CA, US",Technology,Public,258760.0,1500000000000.0,112544,"['sql', 'r', 'python']",112544,112544.0,"['sql', 'r', 'python']",112544.0,112544,1500000000000.0,258760.0
data scientist,senior,on-site,company_003,"Sunnyvale, CA",17 days ago,"Bentonville, AR, US",Retail,Public,354990000000.0,,131557 - 263107,"['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']",131557,263107.0,"['spark', 'r', 'python', 'scala', 'sql', 'machine learning', 'tensorflow']",197332.0,131557 - 263107,,354990000000.0
data scientist,midlevel,on-site,company_917,"Mountain View, CA",7 days ago,"Mountain View, CA, US",Technology,Public,258810.0,1200000000000.0,129712 - 185828,"['sql', 'r', 'python']",129712,185828.0,"['sql', 'r', 'python']",157770.0,129712 - 185828,1200000000000.0,258810.0
data engineer,senior,on-site,company_134,"Seattle, WA",3 months ago,"Seattle, WA, US",Retail,Public,865476.0,839080000000.0,119600 - 220792,"['amazon', 'aws']",119600,220792.0,"['amazon', 'aws']",170196.0,119600 - 220792,839080000000.0,865476.0
data scientist,lead,,company_244,"London, England, United Kingdom",19 days ago,"New York, NY, US",Finance,Public,290750.0,352750000000.0,92773 - 146026,[],92773,146026.0,[],119399.5,92773 - 146026,352750000000.0,290750.0
data scientist,lead,on-site,company_273,"Menlo Park, CA",12 days ago,"Menlo Park, CA, US",Technology,Public,94580.0,231890000000.0,189510 - 258504,"['sql', 'machine learning', 'r', 'python']",189510,258504.0,"['sql', 'machine learning', 'r', 'python']",224007.0,189510 - 258504,231890000000.0,94580.0
data scientist,midlevel,on-site,company_395,"McLean, VA",17 days ago,"McLean, VA, US",Retail,Public,55090.0,36340000000.0,159154 - 181600,"['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'database', 'deep learning']",159154,181600.0,"['spark', 'aws', 'r', 'python', 'scala', 'sql', 'machine learning', 'database', 'deep learning']",170377.0,159154 - 181600,36340000000.0,55090.0
data scientist,lead,on-site,company_395,"New York, NY",21 days ago,"McLean, VA, US",Retail,Public,55150.0,36340000000.0,264761 - 302202,"['aws', 'r', 'python', 'scala', 'machine learning', 'database', 'deep learning']",264761,302202.0,"['aws', 'r', 'python', 'scala', 'machine learning', 'database', 'deep learning']",283481.5,264761 - 302202,36340000000.0,55150.0
data scientist,senior,on-site,company_273,"Burlingame, CA",a month ago,"Menlo Park, CA, US",Technology,Public,94560.0,231940000000.0,159157 - 222632,"['sql', 'machine learning', 'r', 'python']",159157,222632.0,"['sql', 'machine learning', 'r', 'python']",190894.5,159157 - 222632,231940000000.0,94560.0
data scientist,senior,,company_844,"San Diego, CA",22 days ago,"Mountain View, CA, US",Technology,Public,17030.0,95220000000.0,163752,"['r', 'python', 'sql', 'machine learning', 'tableau']",163752,163752.0,"['r', 'python', 'sql', 'machine learning', 'tableau']",163752.0,163752,95220000000.0,17030.0
